clientid,EventProcessedUtcTime,contouren,afwijking,voorgrond,beweging,helderheid,richting,leftoutcounter,rightoutcounter,objecten,leftcounter,rightcounter,upcounter,downcounter,undeterminedcounter
CAM10,2018-03-31T02:14:08.1023779Z,108,80,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:08.6180347Z,2,3340,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:10.1180132Z,293,101,24,42,7,heading: ^,261,343, 11,2,0,4,0,5
CAM06,2018-03-31T02:14:08.6180347Z,238,77,57,43,24,heading: v,235,194, 3,0,0,0,1,2
CAM11,2018-03-31T02:14:10.1180132Z,5,30,8,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:08.6180347Z,6,180,99,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:10.1180132Z,9,632,13,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:08.6180347Z,7,193,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:10.6337358Z,8,181,99,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:08.6180347Z,6,27,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:10.6337358Z,18,1530,11,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:08.6180347Z,204,80,60,29,27,heading: ^,237,195, 8,1,1,3,0,3
CAM07,2018-03-31T02:14:10.6337358Z,45,235,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:10.6337358Z,4,3406,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:09.1179976Z,4,24,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:10.6337358Z,118,85,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:09.1179976Z,47,257,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:10.6337358Z,128,1093,48,41,13,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:09.1179976Z,5,26,8,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:11.1493806Z,4,27,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:09.1179976Z,49,283,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:09.1179976Z,13,1210,11,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:11.1493806Z,71,887,64,2,2,UNDETERMINED,2,0, 1,0,0,0,0,1
CAM03,2018-03-31T02:14:09.6180116Z,3,3368,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:11.1493806Z,304,134,24,50,15,heading: <-,262,348, 9,3,1,2,1,2
CAM07,2018-03-31T02:14:09.6180116Z,54,237,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:11.1493806Z,218,64,26,57,1,heading: <-,262,349, 16,4,2,2,0,8
CAM06,2018-03-31T02:14:09.6180116Z,208,80,62,25,10,UNDETERMINED,237,196, 6,1,0,1,0,4
CAM13,2018-03-31T02:14:11.1493806Z,182,63,33,51,0,UNDETERMINED,262,349, 9,2,1,2,1,3
CAM10,2018-03-31T02:14:09.6180116Z,122,92,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:11.6650109Z,46,263,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:09.6180116Z,2,3457,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:11.6650109Z,203,79,60,32,20,heading: <-,237,196, 7,2,1,0,0,4
CAM15,2018-03-31T02:14:09.6180116Z,7,198,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:11.6650109Z,57,289,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:10.1180132Z,209,54,27,22,1,heading: <-,262,349, 10,3,1,2,0,4
CAM14,2018-03-31T02:14:11.6650109Z,122,1112,48,2,10,UNDETERMINED,2,0, 1,0,0,0,0,1
CAM07,2018-03-31T02:14:10.1180132Z,59,297,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:11.6650109Z,233,78,58,16,13,heading: ^,239,197, 8,0,1,2,1,4
CAM14,2018-03-31T02:14:10.1180132Z,114,1010,52,44,7,UNDETERMINED,2,0, 2,0,0,0,0,2
CAM06,2018-03-31T02:14:11.6650109Z,278,73,52,15,33,heading: ->,241,198, 9,1,4,0,0,4
CAM11,2018-03-31T02:14:10.1180132Z,8,42,8,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:12.1806372Z,7,194,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:10.1180132Z,108,76,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:12.1806372Z,52,264,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:10.1180132Z,7,193,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:10.6337358Z,2,3635,100,0,17,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:12.1806372Z,100,73,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:10.6337358Z,4,4010,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:12.1806372Z,285,142,29,47,18,heading: ^,262,350, 9,1,0,2,1,5
CAM5,2018-03-31T02:14:10.6337358Z,0,100,100,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:12.1806372Z,291,128,27,45,14,heading: ^,262,350, 5,1,1,3,0,0
CAM02,2018-03-31T02:14:10.6337358Z,14,173,99,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:12.9794131Z,311,72,50,39,31,heading: ^,241,199, 5,1,0,2,0,2
CAM10,2018-03-31T02:14:10.6337358Z,111,83,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:12.9794131Z,192,59,29,34,1,heading: ->,262,350, 8,1,2,1,1,3
CAM03,2018-03-31T02:14:12.9794131Z,3,3368,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:11.1493806Z,115,79,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:12.9794131Z,97,67,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:11.1493806Z,48,286,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:12.9794131Z,81,654,69,4,0,UNDETERMINED,2,0, 2,0,0,0,0,2
CAM13,2018-03-31T02:14:11.1493806Z,315,121,25,49,14,UNDETERMINED,262,350, 8,2,2,1,1,2
CAM07,2018-03-31T02:14:12.9794131Z,58,291,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:11.1493806Z,5,176,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:11.1493806Z,295,73,51,42,29,UNDETERMINED,241,199, 8,1,0,1,1,5
CAM14,2018-03-31T02:14:12.9794131Z,132,1134,47,1,12,UNDETERMINED,2,0, 1,0,0,0,0,1
CAM15,2018-03-31T02:14:11.1493806Z,6,196,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:12.9794131Z,90,70,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:11.6650109Z,110,74,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:12.9794131Z,8,206,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:11.6650109Z,286,74,51,37,29,UNDETERMINED,242,199, 6,1,1,0,1,3
CAM03,2018-03-31T02:14:12.9794131Z,3,3837,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:11.6650109Z,95,75,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:12.9794131Z,252,75,53,33,17,heading: ->,244,199, 7,0,2,0,1,4
CAM06,2018-03-31T02:14:11.6650109Z,214,78,57,26,16,UNDETERMINED,244,199, 6,0,1,1,0,4
CAM03,2018-03-31T02:14:13.5575248Z,3,3903,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:13.5575248Z,6,194,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:11.6650109Z,104,812,73,41,0,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:13.5575248Z,53,323,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:12.1806372Z,131,1071,66,12,2,UNDETERMINED,2,0, 3,0,0,0,0,3
CAM13,2018-03-31T02:14:13.5575248Z,284,135,28,42,14,heading: ^,264,355, 6,0,1,4,0,1
CAM07,2018-03-31T02:14:12.1806372Z,55,307,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:13.5575248Z,197,62,29,59,0,heading: ^,264,355, 4,0,1,2,0,1
CAM5,2018-03-31T02:14:12.1806372Z,1,162,100,0,0,heading: ^,0,5, 2,0,0,1,0,1
CAM11,2018-03-31T02:14:12.1806372Z,6,25,8,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:13.5745154Z,46,285,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:12.1806372Z,7,211,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:13.5745154Z,8,184,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:12.1806372Z,3,4212,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:13.5745154Z,4,26,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:12.9325194Z,10,401,13,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:13.5745154Z,264,93,28,43,11,heading: ^,276,379, 11,1,0,3,0,7
CAM10,2018-03-31T02:14:13.5745154Z,103,79,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:12.9325194Z,223,78,59,34,22,UNDETERMINED,259,212, 7,1,1,0,0,5
CAM13,2018-03-31T02:14:13.5745154Z,226,52,26,18,3,heading: ->,276,379, 6,0,3,0,0,3
CAM14,2018-03-31T02:14:13.5745154Z,104,898,61,63,1,UNDETERMINED,2,0, 1,0,0,0,0,1
CAM06,2018-03-31T02:14:12.9325194Z,219,74,54,25,17,UNDETERMINED,259,214, 4,1,0,1,0,2
CAM07,2018-03-31T02:14:13.5745154Z,44,254,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:12.9325194Z,6,211,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:13.5443126Z,8,172,99,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:13.5745154Z,2,148,100,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:13.5443126Z,7,206,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:13.5745154Z,97,1000,59,43,7,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:13.5443126Z,7,203,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:13.5745154Z,194,51,27,3,2,heading: <-,276,380, 7,2,0,0,0,5
CAM11,2018-03-31T02:14:13.5443126Z,5,29,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:14.1044308Z,271,91,26,43,11,heading: <-,276,382, 6,3,0,0,0,3
CAM02,2018-03-31T02:14:13.5443126Z,9,171,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:14.1044308Z,7,202,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:13.5443126Z,106,959,63,90,1,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:14.1044308Z,7,195,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:14.1044308Z,6,200,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:14.0887889Z,6,28,6,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:14.1044308Z,44,271,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:14.0887889Z,86,62,8,0,0,UNDETERMINED,3,0, 2,0,0,0,0,2
CAM06,2018-03-31T02:14:14.0887889Z,249,72,52,54,24,UNDETERMINED,260,214, 7,0,1,0,1,5
CAM07,2018-03-31T02:14:14.1512855Z,52,291,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:14.1512855Z,109,1015,57,64,5,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:14.1044308Z,185,135,7,1,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:14.1512855Z,6,194,48,17,0,heading: v,0,5, 2,0,0,0,1,1
CAM15,2018-03-31T02:14:14.1044308Z,7,197,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:14.1512855Z,11,231,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:14.1044308Z,1,165,100,21,0,UNDETERMINED,0,5, 1,0,0,0,0,1
CAM11,2018-03-31T02:14:14.1512855Z,4,25,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:14.1044308Z,59,354,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:14.6825377Z,81,59,8,5,0,UNDETERMINED,3,0, 2,0,0,0,0,2
CAM10,2018-03-31T02:14:14.1044308Z,100,67,9,0,0,UNDETERMINED,3,0, 2,0,0,0,0,2
CAM07,2018-03-31T02:14:14.6825377Z,42,279,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:14.6825377Z,231,79,61,38,10,UNDETERMINED,260,214, 4,0,0,0,0,4
CAM13,2018-03-31T02:14:14.6825377Z,263,98,25,35,9,heading: <-,276,389, 13,4,0,2,0,7
CAM15,2018-03-31T02:14:14.6825377Z,6,194,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:14.6825377Z,268,115,27,37,14,heading: ^,276,389, 12,2,0,4,0,6
CAM07,2018-03-31T02:14:14.6825377Z,43,281,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:14.6825377Z,250,109,28,22,14,heading: ^,276,391, 13,3,1,4,0,5
CAM06,2018-03-31T02:14:14.6825377Z,201,82,63,68,36,UNDETERMINED,260,214, 3,0,0,0,0,3
CAM15,2018-03-31T02:14:14.6825377Z,7,206,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:15.1825492Z,255,75,55,8,40,UNDETERMINED,260,214, 7,0,0,1,1,5
CAM07,2018-03-31T02:14:14.6825377Z,51,278,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:15.1825492Z,4,3467,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:15.1981894Z,3,3392,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:15.1825492Z,214,75,27,46,6,UNDETERMINED,276,391, 12,3,1,3,0,5
CAM06,2018-03-31T02:14:15.1981894Z,265,73,54,40,30,heading: <-,260,215, 5,2,0,1,0,2
CAM5,2018-03-31T02:14:15.1825492Z,0,100,100,0,0,UNDETERMINED,0,5, 1,0,0,0,0,1
CAM07,2018-03-31T02:14:15.1981894Z,54,266,15,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:15.1825492Z,243,88,25,29,8,heading: <-,277,393, 11,3,1,1,1,5
CAM15,2018-03-31T02:14:15.1825492Z,6,208,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:15.1981894Z,54,536,79,85,0,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:15.1825492Z,8,173,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM07,2018-03-31T02:14:15.1981894Z,44,254,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:15.1825492Z,11,171,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:15.1981894Z,119,1093,48,71,11,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:15.7450443Z,191,77,60,17,18,heading: <-,261,216, 5,2,0,0,0,3
CAM14,2018-03-31T02:14:15.1981894Z,128,1090,49,13,13,UNDETERMINED,2,0, 3,0,0,0,0,3
CAM11,2018-03-31T02:14:15.7450443Z,5,23,8,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:15.1981894Z,22,1724,14,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM06,2018-03-31T02:14:15.7450443Z,205,76,58,26,17,heading: <-,261,216, 7,5,0,0,0,2
CAM11,2018-03-31T02:14:15.1981894Z,5,26,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:15.8544204Z,6,172,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:15.7450443Z,4,28,7,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:15.8544204Z,96,67,9,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:15.7450443Z,19,1451,14,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:15.8544204Z,3,3776,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:16.4013023Z,91,66,9,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:15.8544204Z,10,190,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:16.4013023Z,222,55,26,23,4,heading: <-,277,398, 11,2,1,0,0,8
CAM06,2018-03-31T02:14:16.4013023Z,281,74,53,38,34,heading: ->,263,216, 4,0,3,0,0,1
CAM07,2018-03-31T02:14:15.8544204Z,47,273,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:16.4013023Z,3,3673,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM10,2018-03-31T02:14:15.8544204Z,118,89,8,0,0,UNDETERMINED,3,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:16.4013023Z,8,171,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:15.8544204Z,103,871,55,66,3,UNDETERMINED,2,0, 2,0,0,0,0,2
CAM02,2018-03-31T02:14:16.4013023Z,10,170,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:15.8700417Z,287,126,29,32,15,heading: ^,277,399, 9,1,1,3,1,3
CAM03,2018-03-31T02:14:16.9481772Z,2,3298,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM11,2018-03-31T02:14:15.8700417Z,7,34,8,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM03,2018-03-31T02:14:16.9481772Z,2,3420,100,0,18,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:15.8700417Z,6,175,99,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM02,2018-03-31T02:14:15.8700417Z,8,180,100,0,1,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM14,2018-03-31T02:14:16.9481772Z,99,949,51,7,4,UNDETERMINED,2,0, 0,0,0,0,0,0
CAM5,2018-03-31T02:14:16.4325484Z,0,100,100,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:16.9481772Z,219,67,27,27,4,heading: ->,277,399, 10,1,3,1,0,5
CAM5,2018-03-31T02:14:16.9481772Z,7,324,100,0,0,UNDETERMINED,0,5, 0,0,0,0,0,0
CAM15,2018-03-31T02:14:16.4325484Z,6,213,100,0,0,UNDETERMINED,0,0, 0,0,0,0,0,0
CAM13,2018-03-31T02:14:16.4325484Z,284,133,27,5,14,heading: ^,277,399, 11,1,1,3,0,6
CAM5,2018-03-31T02:14:16.4325484Z,41,3680,12,0,0,UNDETERMINED,0,5, 1,0,0,0,0,1
CAM07,2018-03-31T02:14:16.4325484Z,46,257,16,0,3,UNDETERMINED,0,0, 0,0,0,0,0,0
