type,clientid,EventProcessedUtcTime,anon_mac,probe_count,avg_rssi
DENS,Dens06,2018-03-31T02:14:12.7450193Z,8091f6,1,-85.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,ec533a,1,-99.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,ad5625,1,-82.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,af96dc,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,1e72a0,2,-79.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,c0a490,1,-82.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,9f8513,1,-91.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,fb14a1,2,-83.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,180192,2,-74.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,ff630f,2,-92.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,8a0784,1,-86.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,8075d8,1,-92.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,a4e828,5,-83.40
DENS,Dens06,2018-03-31T02:14:12.7450193Z,c84c0e,1,-95.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,a372a7,2,-91.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,a203ee,2,-85.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,8df4b6,1,-90.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,864fb9,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,35d99b,1,-85.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,3bc628,1,-85.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,0b5bb7,6,-80.67
DENS,Dens06,2018-03-31T02:14:12.7450193Z,bf111f,1,-84.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,31e825,1,-96.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,807185,2,-91.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,71d2fd,1,-76.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,8b834c,2,-86.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,b95f2f,1,-92.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,4e76da,1,-81.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,f31111,1,-84.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,1be40a,1,-84.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,be8083,1,-91.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,88ece1,11,-82.91
DENS,Dens06,2018-03-31T02:14:12.7450193Z,b5ef58,1,-88.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,8ff9db,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,01c7b4,5,-75.40
DENS,Dens06,2018-03-31T02:14:12.7450193Z,5cf7db,2,-87.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,125562,2,-86.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,2204d5,2,-85.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,30d8f4,2,-91.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,82e7e6,2,-90.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,4effce,1,-84.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,e9df01,3,-87.33
DENS,Dens06,2018-03-31T02:14:12.7450193Z,58b8fe,2,-80.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,09b2e4,2,-89.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,3484ce,1,-80.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,50d452,1,-87.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,01ab23,1,-88.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,9fd930,1,-87.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,bc7da8,3,-92.67
DENS,Dens06,2018-03-31T02:14:12.7450193Z,e3fbf3,1,-93.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,9d77c0,11,-84.55
DENS,Dens06,2018-03-31T02:14:12.7450193Z,f5b032,1,-92.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,8c4059,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,12262b,1,-95.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,f8b253,1,-86.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,795aba,2,-79.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,9c3dc9,1,-95.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,562145,2,-82.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,e6323f,2,-77.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,79c8f2,1,-84.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,f82be0,1,-91.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,773cd3,1,-90.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,5d4184,2,-80.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,032d4f,1,-89.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,14353a,1,-81.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,dd86d6,2,-80.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,b1895e,2,-92.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,c8cb2b,1,-90.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,f2f743,1,-80.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,25ae6c,2,-92.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,db9f1b,3,-83.33
DENS,Dens06,2018-03-31T02:14:12.7450193Z,980954,2,-91.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,84ce8c,3,-89.67
DENS,Dens06,2018-03-31T02:14:12.7450193Z,4088da,1,-95.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,cfd96d,1,-89.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,c517e9,57,-73.82
DENS,Dens06,2018-03-31T02:14:12.7450193Z,aa8be6,1,-86.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,2ab511,1,-93.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,a85d46,1,-91.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,512820,1,-89.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,27cf81,2,-83.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,87fe75,4,-81.25
DENS,Dens06,2018-03-31T02:14:12.7450193Z,70ae5a,2,-88.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,5580e4,2,-87.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,fae06b,2,-84.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,25665b,1,-95.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,c5aa91,1,-85.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,9aaf23,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,d9fb5a,2,-78.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,0189f6,1,-87.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,59c3e3,1,-85.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,5438f3,8,-83.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,228799,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,175c93,1,-89.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,bff767,2,-89.50
DENS,Dens06,2018-03-31T02:14:12.7450193Z,a3ddef,1,-93.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,f2ffc9,1,-92.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,e1d97b,1,-93.00
DENS,Dens06,2018-03-31T02:14:12.7450193Z,e52c1f,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d6d9cb,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a65b7c,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,331e66,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8f5240,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e7f4ca,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2962ed,1,-96.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4ad462,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a21f34,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cee68a,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a10880,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8b0e32,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,de4c06,2,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,63cdd0,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a2b7c5,2,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5c4243,2,-80.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,435c8f,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,75f331,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,00e347,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,56099d,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,18fe51,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7dcda5,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9228bf,6,-79.17
DENS,Dens05,2018-03-31T02:14:12.8095291Z,63d62a,2,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,45023c,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,afb582,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,88ece1,8,-81.62
DENS,Dens05,2018-03-31T02:14:12.8095291Z,51ea86,2,-91.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,807185,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,656d71,1,-76.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7b0c07,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,50d452,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3f8d7e,2,-81.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bb697f,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,50b5cd,2,-81.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,aaa8ff,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,32b79b,5,-79.60
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5eb1f8,1,-71.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,59896b,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8322d3,2,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8d8af2,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f31111,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f48a32,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0d7574,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bff59c,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e903f0,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,49c3f0,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1fc408,2,-91.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a3dfe6,1,-78.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b9a064,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f99852,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7cf7e5,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6a9d46,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d21a05,2,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f07e9b,2,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7354a0,3,-78.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c12c63,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,043a74,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,70ebcb,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bfabf3,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9a35dd,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b709c7,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7558a1,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c517e9,42,-83.74
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fd9c8c,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b66397,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,727b86,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,053b2e,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5c3dac,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1a3781,2,-83.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2466c2,2,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9b37fc,3,-90.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0cae25,16,-90.25
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4e83fc,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,145baa,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,50875a,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6ed9cb,2,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0b5bb7,13,-89.31
DENS,Dens05,2018-03-31T02:14:12.8095291Z,553322,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f8ed7b,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b76f8e,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a4c27c,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,491af6,2,-89.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,19f91e,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4c8fe0,3,-82.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7534a6,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e26fbe,2,-78.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c0cad4,2,-74.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,44b230,3,-87.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a34d38,2,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c6f00c,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e0e6d1,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e3aa97,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,683e47,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8230d9,5,-92.60
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2cace5,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,47888d,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cdbc76,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,aa4800,4,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b2dc8e,1,-80.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,265289,1,-79.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,997d9e,1,-76.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,dd6217,8,-80.88
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4cb272,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d4af29,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fbe30f,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b69ba3,17,-90.35
DENS,Dens05,2018-03-31T02:14:12.8095291Z,26c750,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,34a3db,1,-79.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ca2482,2,-80.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f77ef2,1,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,db68c8,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,35f328,2,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a3fc78,7,-83.29
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4128cf,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,06c8dd,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d69798,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4c6f3f,3,-85.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,68fc3b,2,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,74b203,3,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,94ff44,4,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8db7cb,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0af767,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,344fdf,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,918503,2,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,49353b,2,-91.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d53655,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,482214,2,-80.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,90980b,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0f64cf,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,40c6ba,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,21aacd,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5d2747,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7c1fda,4,-90.25
DENS,Dens05,2018-03-31T02:14:12.8095291Z,032d4f,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,93943a,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3dcca4,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3c965a,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ee9428,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,65861a,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0e77ff,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9aaf23,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3bc628,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b35ab2,1,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,73f1b1,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bfb7df,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9a0ae0,4,-89.75
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9b75c2,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7448eb,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4a01d8,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,dcbb18,3,-76.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b12fa3,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a57bca,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7f11ec,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,223dd8,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,23e84f,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c89819,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7a7605,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,84f266,1,-80.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a5dfec,7,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1d2292,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2187fd,2,-92.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,43cfad,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,61aae2,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5580e4,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d30673,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,aff818,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,698dd6,2,-92.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,230bff,2,-88.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c7920d,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ce0c11,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ef76bd,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c93843,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,146c9f,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c074e9,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4dcb22,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,84ce8c,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b62811,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c882ed,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,020a3d,3,-87.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3a60a7,4,-82.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,dafd40,3,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,124480,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f275aa,2,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3f43a7,3,-80.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,88dd42,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,def0bd,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2aaa91,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1f4269,2,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b90319,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d551d7,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,90a631,2,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bc7da8,2,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7b0e43,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e04a2a,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5bf1cc,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,92a615,1,-74.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c25fce,2,-88.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a89b97,6,-89.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,386853,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,19e07d,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6dab14,1,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7b5933,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ce1cac,4,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,27cf81,4,-75.75
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8dc859,1,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,20a77d,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d32b2b,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f1167f,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ad22aa,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2da1d6,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0c9794,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,13bf53,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,af8f5e,15,-78.80
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c83bad,3,-83.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fc32f5,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2b1c62,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cdae3c,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1b6a1a,2,-81.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,72f993,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a28ad4,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,87fe75,3,-92.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2aa833,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e1b334,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,56f682,2,-80.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a0ed10,2,-89.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7266d2,5,-86.80
DENS,Dens05,2018-03-31T02:14:12.8095291Z,96846b,1,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d7f43a,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,aedef8,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5b806e,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,aa0a0f,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d157ff,1,-67.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6d01eb,5,-85.60
DENS,Dens05,2018-03-31T02:14:12.8095291Z,92fc05,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a4e828,3,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e05a26,8,-87.12
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1e72a0,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e55cfa,2,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b2f8b9,2,-83.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6098fe,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,788724,2,-81.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,737ccd,1,-78.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5bb73d,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,93a316,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8fdab3,1,-80.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,92e98e,2,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,668db0,2,-91.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e036a0,1,-82.00
